nom station	Lat	Long	date	temp	Sal	Dep25	Predation
H04	43,5167614	5,0694522	25/02/2025	11,464	15,326	2,4	-8,197495104
H07	43,5	5,10889	25/02/2025	11,438	15,1	2	-8,219479808
H13	43,415184	5,064785	25/02/2025	10,758	17,607	2	-9,979457389
H18	43,4424421	5,1847996	25/02/2025	11,524	16,506	2	-8,190006752
H12	43,4423232	5,0972381	25/02/2025	11,283	17,136	1,9	-8,757876745
H16	43,4022	5,13028	25/02/2025	10,585	18,043	1,6	-10,3824753
H18	43,4424421	5,1847996	25/02/2025	11,537	15,757	1,5	-8,093063337
H04	43,5167614	5,0694522	25/02/2025	11,465	14,505	1,4	-8,045113516
H12	43,4423232	5,0972381	25/02/2025	11,431	16,273	1,4	-8,380651953
H19	43,4711	5,20694	25/02/2025	11,498	13,918	1,4	-7,831332877
H03	43,4783692	5,0175865	25/02/2025	10,917	11,881	1,1	-8,431394424
H16	43,4022	5,13028	25/02/2025	10,913	17,776	1	-9,61093051
H18	43,4424421	5,1847996	25/02/2025	11,468	14,112	1	-7,947539088
H03	43,4783692	5,0175865	25/02/2025	11,133	11,452	0,9	-7,734833814
H01	43,5333272	5,0235682	25/02/2025	10,87	11,916	0,8	-8,556337394
H12	43,4423232	5,0972381	25/02/2025	11,644	13,447	0,6	-7,376390029
H08	43,4669426	5,0910294	25/02/2025	11,512	13,864	0,4	-7,785946493
H19	43,4711	5,20694	25/02/2025	11,698	13,646	0,4	-7,316868608
H04	43,5167614	5,0694522	25/02/2025	11,677	14,115	0,3	-7,487239026
H07	43,5	5,10889	25/02/2025	11,584	13,07	0,3	-7,387918444
H18	43,4424421	5,1847996	25/02/2025	12,063	11,774	0,3	-5,851551069
H13	43,415184	5,064785	25/02/2025	11,233	12,465	0,2	-7,951456198
H04	43,5167614	5,0694522	25/02/2025	11,921	0,008	0,1	6,877884104
H08	43,4669426	5,0910294	25/02/2025	12,031	0,007	0,1	7,094173836
H01	43,5333272	5,0235682	25/02/2025	11,631	9,556	0	-5,535897955
H16	43,4022	5,13028	25/02/2025	11,898	9,965	0	-5,229887949
H12	43,4423232	5,0972381	24/03/2025	11,976	18,152	4,9	-7,217888622
H13	43,415184	5,064785	24/03/2025	12,159	18,218	4,8	-6,826969307
H19	43,4711	5,20694	24/03/2025	12,493	20,352	4,8	-5,89789243
H13	43,415184	5,064785	24/03/2025	12,155	18,213	4,7	-6,835625409
H16	43,4022	5,13028	24/03/2025	12,187	19,056	4,7	-6,705349076
H03	43,4783692	5,0175865	24/03/2025	12,005	16,676	4,4	-7,153099279
H19	43,4711	5,20694	24/03/2025	12,475	20,214	4,4	-5,95746509
H12	43,4423232	5,0972381	24/03/2025	11,971	17,832	4,3	-7,239992081
H04	43,5167614	5,0694522	24/03/2025	12,193	19,719	4,2	-6,614213025
H04	43,5167614	5,0694522	24/03/2025	12,179	19,757	4,1	-6,638288452
H07	43,5	5,10889	24/03/2025	12,227	18,971	4,1	-6,629944434
H08	43,4669426	5,0910294	24/03/2025	12,194	17,055	4,1	-6,768312432
H01	43,5333272	5,0235682	24/03/2025	12,066	17,445	4	-7,042861949
H13	43,415184	5,064785	24/03/2025	12,193	17,812	4	-6,770652967
H16	43,4022	5,13028	24/03/2025	12,18	18,821	4	-6,741858569
H12	43,4423232	5,0972381	24/03/2025	11,988	17,815	3,6	-7,204109726
H01	43,5333272	5,0235682	24/03/2025	12,031	17,038	3,4	-7,111871037
H03	43,4783692	5,0175865	24/03/2025	11,921	14,952	3,3	-7,136597711
H07	43,5	5,10889	24/03/2025	12,108	18,881	3,2	-6,888063062
H13	43,415184	5,064785	24/03/2025	12,135	17,254	3,1	-6,89597473
H18	43,4424421	5,1847996	24/03/2025	12,35	19,285	2,9	-6,342002845
H01	43,5333272	5,0235682	24/03/2025	12,059	16,908	2,8	-7,04839519
H18	43,4424421	5,1847996	24/03/2025	12,34	19,21	2,8	-6,370937896
H18	43,4424421	5,1847996	24/03/2025	12,385	19,438	2,8	-6,251997788
H18	43,4424421	5,1847996	24/03/2025	12,338	19,385	2,8	-6,355257397
H19	43,4711	5,20694	24/03/2025	12,534	18,546	2,7	-6,032451056
H08	43,4669426	5,0910294	24/03/2025	12,157	16,634	2,5	-6,829253785
H12	43,4423232	5,0972381	24/03/2025	12,085	17,109	2,5	-6,999070722
H03	43,4783692	5,0175865	24/03/2025	11,949	14,935	2,4	-7,073642892
H13	43,415184	5,064785	24/03/2025	12,219	16,865	2,4	-6,709961408
H16	43,4022	5,13028	24/03/2025	12,324	18,313	2,4	-6,477747609
H07	43,5	5,10889	24/03/2025	12,035	17,719	2	-7,106067798
H04	43,5167614	5,0694522	24/03/2025	12,105	15,312	1,9	-6,804612205
H13	43,415184	5,064785	24/03/2025	12,266	16,777	1,8	-6,608301568
H16	43,4022	5,13028	24/03/2025	12,603	17,374	1,8	-5,931552593
H18	43,4424421	5,1847996	24/03/2025	12,473	17,906	1,8	-6,188661675
H19	43,4711	5,20694	24/03/2025	12,529	17,919	1,8	-6,074120058
H03	43,4783692	5,0175865	24/03/2025	12,023	14,853	1,7	-6,901050616
H01	43,5333272	5,0235682	24/03/2025	12,347	13,752	1,6	-5,97162761
H13	43,415184	5,064785	24/03/2025	12,249	16,543	1,6	-6,631487772
H12	43,4423232	5,0972381	24/03/2025	12,221	16,84	1,4	-6,704805114
H16	43,4022	5,13028	24/03/2025	12,563	17,146	1,3	-6,009862398
H18	43,4424421	5,1847996	24/03/2025	12,468	17,781	1,3	-6,202150967
H19	43,4711	5,20694	24/03/2025	12,858	17,756	1,3	-5,41926814
H07	43,5	5,10889	24/03/2025	12,278	17,162	1,1	-6,595301324
H08	43,4669426	5,0910294	24/03/2025	12,2	16,576	1,1	-6,735801131
H13	43,415184	5,064785	24/03/2025	12,001	15,019	1,1	-6,977572069
H03	43,4783692	5,0175865	24/03/2025	12,113	14,716	0,9	-6,684622484
H16	43,4022	5,13028	24/03/2025	12,47	16,925	0,9	-6,193305363
H04	43,5167614	5,0694522	24/03/2025	12,347	14,8	0,6	-6,213207802
H13	43,415184	5,064785	24/03/2025	11,964	14,899	0,6	-7,035094155
H18	43,4424421	5,1847996	24/03/2025	12,441	17,645	0,6	-6,259848413
H01	43,5333272	5,0235682	24/03/2025	12,286	13,617	0,3	-6,059835997
H07	43,5	5,10889	24/03/2025	12,739	16,222	0,3	-5,609556588
H03	43,4783692	5,0175865	24/03/2025	12,063	14,691	0,2	-6,785192887
H08	43,4669426	5,0910294	24/03/2025	11,962	16,712	0,2	-7,246686301
H13	43,415184	5,064785	24/03/2025	11,811	14,975	0,2	-7,377501135
H18	43,4424421	5,1847996	24/03/2025	12,435	17,663	0,2	-6,271894429
H16	43,4022	5,13028	24/03/2025	12,568	12,335	0,1	-5,050453367
H19	43,4711	5,20694	24/03/2025	12,915	17,892	0,1	-5,303708308
H03	43,4783692	5,0175865	28/05/2025	19,033	23,162	5	4,525754252
H01	43,5333272	5,0235682	28/05/2025	19,21	23,09	4,9	4,690780839
H01	43,5333272	5,0235682	28/05/2025	19,205	22,985	4,9	4,660361238
H07	43,5	5,10889	28/05/2025	19,283	23,145	4,8	4,778443428
H19	43,4711	5,20694	28/05/2025	20,121	21,678	4,7	5,275317912
H01	43,5333272	5,0235682	28/05/2025	19,126	23,078	4,6	4,601616382
H08	43,4669426	5,0910294	28/05/2025	19,25	23,044	4,4	4,720459812
H03	43,4783692	5,0175865	28/05/2025	19,084	23,128	4,3	4,570386668
H12	43,4423232	5,0972381	28/05/2025	19,392	22,718	4,3	4,787334842
H13	43,415184	5,064785	28/05/2025	19,151	22,983	4,3	4,604452981
H07	43,5	5,10889	28/05/2025	19,264	23,134	4,2	4,75648906
H13	43,415184	5,064785	28/05/2025	19,144	22,984	4,2	4,597483431
H16	43,4022	5,13028	28/05/2025	19,556	22,309	4,1	4,85982629
H19	43,4711	5,20694	28/05/2025	20,06	21,663	3,9	5,215289126
H13	43,415184	5,064785	28/05/2025	19,141	22,97	3,7	4,591036246
H07	43,5	5,10889	28/05/2025	19,274	23,107	3,4	4,760079389
H08	43,4669426	5,0910294	28/05/2025	19,289	22,97	3,4	4,742353254
H12	43,4423232	5,0972381	28/05/2025	19,406	22,74	3,4	4,806448003
H16	43,4022	5,13028	28/05/2025	19,582	22,312	3,4	4,886165239
H01	43,5333272	5,0235682	28/05/2025	19,111	23,069	3,3	4,583943775
H03	43,4783692	5,0175865	28/05/2025	19,173	23,151	3,3	4,667759218
H13	43,415184	5,064785	28/05/2025	19,151	22,944	3	4,595123942
H18	43,4424421	5,1847996	28/05/2025	19,507	22,808	3	4,922860856
H03	43,4783692	5,0175865	28/05/2025	19,207	23,132	2,5	4,697929523
H08	43,4669426	5,0910294	28/05/2025	19,338	22,967	2,4	4,791197048
H19	43,4711	5,20694	28/05/2025	20,005	21,396	2,4	5,113968578
H18	43,4424421	5,1847996	28/05/2025	19,52	23,06	2,3	4,995062936
H07	43,5	5,10889	28/05/2025	19,29	23,072	2,2	4,767833205
H03	43,4783692	5,0175865	28/05/2025	19,247	23,106	2,1	4,732398835
H12	43,4423232	5,0972381	28/05/2025	19,425	22,691	2,1	4,814241834
H16	43,4022	5,13028	28/05/2025	19,66	22,266	2,1	4,952965635
H13	43,415184	5,064785	28/05/2025	19,215	22,851	1,9	4,638790094
H19	43,4711	5,20694	28/05/2025	20,333	21,173	1,9	5,380567381
H01	43,5333272	5,0235682	28/05/2025	19,076	23,023	1,8	4,53655976
H03	43,4783692	5,0175865	28/05/2025	19,344	23,103	1,7	4,829867353
H12	43,4423232	5,0972381	28/05/2025	19,422	22,697	1,6	4,812610388
H18	43,4424421	5,1847996	28/05/2025	19,652	22,788	1,5	5,060847975
H08	43,4669426	5,0910294	28/05/2025	19,344	22,952	1,4	4,793683413
H16	43,4022	5,13028	28/05/2025	19,701	22,236	1,3	4,986630976
H07	43,5	5,10889	28/05/2025	19,502	22,965	1,1	4,954659717
H12	43,4423232	5,0972381	28/05/2025	19,396	22,68	1,1	4,782646178
H18	43,4424421	5,1847996	28/05/2025	19,776	21,614	1,1	4,934618283
H01	43,5333272	5,0235682	28/05/2025	19,107	22,967	0,9	4,555205933
H19	43,4711	5,20694	28/05/2025	20,394	21,172	0,9	5,436082121
H12	43,4423232	5,0972381	28/05/2025	19,016	22,879	0,4	4,439549801
H03	43,4783692	5,0175865	28/05/2025	19,619	22,975	0,3	5,072172382
H13	43,415184	5,064785	28/05/2025	19,212	22,876	0,3	4,641610991
H18	43,4424421	5,1847996	28/05/2025	20,149	21,586	0,3	5,284146621
H19	43,4711	5,20694	28/05/2025	20,385	21,196	0,3	5,431970598
H08	43,4669426	5,0910294	28/05/2025	19,058	23,131	0,2	4,544147417
H16	43,4022	5,13028	28/05/2025	19,079	22,611	0,2	4,442775628
H16	43,4022	5,13028	28/05/2025	19,624	22,276	0,2	4,919798852
H01	43,5333272	5,0235682	28/05/2025	19,454	18,417	0,1	4,217469763
H03	43,4783692	5,0175865	28/05/2025	19,955	0,01	0,1	17,52650436
H12	43,4423232	5,0972381	28/05/2025	18,397	0,009	0,1	16,14059554
H13	43,415184	5,064785	28/05/2025	18,666	0,009	0,1	16,3992728
H13	43,415184	5,064785	25/06/2025	27,446	38,731	5	12,34959486
H16	43,4022	5,13028	25/06/2025	27,088	39,627	5	12,1827826
H12	43,4423232	5,0972381	25/06/2025	27,266	38,708	4,9	12,32179806
H12	43,4423232	5,0972381	25/06/2025	27,262	38,714	4,9	12,32053436
H01	43,5333272	5,0235682	25/06/2025	25,71	39,078	4,8	11,99225592
H01	43,5333272	5,0235682	25/06/2025	25,729	39,16	4,8	11,99014468
H01	43,5333272	5,0235682	25/06/2025	25,72	39,097	4,8	11,99302057
H01	43,5333272	5,0235682	25/06/2025	25,713	39,102	4,8	11,99113268
H03	43,4783692	5,0175865	25/06/2025	26,068	39,044	4,8	12,07003014
H03	43,4783692	5,0175865	25/06/2025	25,329	39,604	4,8	11,86561348
H12	43,4423232	5,0972381	25/06/2025	27,272	38,627	4,8	12,33052049
H12	43,4423232	5,0972381	25/06/2025	27,276	38,703	4,8	12,32398395
H07	43,5	5,10889	25/06/2025	26,416	39,295	4,7	12,1134072
H01	43,5333272	5,0235682	25/06/2025	25,693	38,973	4,5	11,99589173
H16	43,4022	5,13028	25/06/2025	27,508	39,217	4,5	12,3019854
H01	43,5333272	5,0235682	25/06/2025	25,81	39,034	4,4	12,01705742
H08	43,4669426	5,0910294	25/06/2025	27,758	38,432	4,4	12,43079668
H08	43,4669426	5,0910294	25/06/2025	27,733	38,529	4,4	12,41716375
H12	43,4423232	5,0972381	25/06/2025	27,279	38,571	4,4	12,33685282
H12	43,4423232	5,0972381	25/06/2025	27,285	38,627	4,2	12,33275679
H07	43,5	5,10889	25/06/2025	27,008	38,72	4	12,27584728
H07	43,5	5,10889	25/06/2025	26,562	39,153	4	12,15453696
H13	43,415184	5,064785	25/06/2025	27,479	38,675	4	12,36076929
H16	43,4022	5,13028	25/06/2025	27,632	38,66	3,9	12,3873166
H04	43,5167614	5,0694522	25/06/2025	26,64	38,854	3,7	12,19708359
H04	43,5167614	5,0694522	25/06/2025	26,581	39,042	3,7	12,16896186
H12	43,4423232	5,0972381	25/06/2025	27,298	38,623	3,7	12,33536233
H01	43,5333272	5,0235682	25/06/2025	26,618	38,465	3,6	12,22264522
H13	43,415184	5,064785	25/06/2025	27,515	38,675	3,6	12,36669824
H16	43,4022	5,13028	25/06/2025	27,632	38,63	3,4	12,39043779
H08	43,4669426	5,0910294	25/06/2025	27,826	38,363	3,3	12,44859657
H08	43,4669426	5,0910294	25/06/2025	27,787	38,386	3,3	12,43997081
H19	43,4711	5,20694	25/06/2025	28,585	37,315	3,2	12,66043056
H16	43,4022	5,13028	25/06/2025	27,644	38,602	3	12,39526452
H12	43,4423232	5,0972381	25/06/2025	27,305	38,611	2,9	12,33768198
H19	43,4711	5,20694	25/06/2025	28,407	37,4	2,9	12,62315652
H01	43,5333272	5,0235682	25/06/2025	27,609	37,846	2,6	12,45066307
H01	43,5333272	5,0235682	25/06/2025	27,4	38,056	2,6	12,39869888
H07	43,5	5,10889	25/06/2025	27,349	38,064	2,6	12,38873094
H13	43,415184	5,064785	25/06/2025	27,618	38,338	2,6	12,41586884
H18	43,4424421	5,1847996	25/06/2025	28,471	23,977	2,6	10,90800383
H08	43,4669426	5,0910294	25/06/2025	27,837	38,36	2,5	12,45069855
H12	43,4423232	5,0972381	25/06/2025	27,303	38,585	2,5	12,3397353
H16	43,4022	5,13028	25/06/2025	27,642	38,472	2,5	12,40773408
H03	43,4783692	5,0175865	25/06/2025	28,169	38,254	2,3	12,51509051
H04	43,5167614	5,0694522	25/06/2025	26,846	38,106	2,3	12,28937668
H08	43,4669426	5,0910294	25/06/2025	27,845	38,317	2,3	12,4560367
H18	43,4424421	5,1847996	25/06/2025	28,519	23,778	2,3	10,89434589
H18	43,4424421	5,1847996	25/06/2025	28,467	23,389	2,3	10,80592868
H19	43,4711	5,20694	25/06/2025	28,752	37,378	2,3	12,68613516
H12	43,4423232	5,0972381	25/06/2025	27,329	38,582	2,1	12,34448748
H16	43,4022	5,13028	25/06/2025	27,642	38,441	2	12,41065011
H18	43,4424421	5,1847996	25/06/2025	28,564	23,618	2	10,88672971
H07	43,5	5,10889	25/06/2025	27,677	37,918	1,9	12,45851304
H08	43,4669426	5,0910294	25/06/2025	27,853	38,335	1,9	12,4556933
H13	43,415184	5,064785	25/06/2025	27,654	38,286	1,8	12,42651792
H16	43,4022	5,13028	25/06/2025	27,639	38,451	1,8	12,40921302
H19	43,4711	5,20694	25/06/2025	28,875	37,3	1,6	12,71319167
H01	43,5333272	5,0235682	25/06/2025	27,874	37,307	1,5	12,52834666
H04	43,5167614	5,0694522	25/06/2025	26,974	37,982	1,4	12,32136688
H18	43,4424421	5,1847996	25/06/2025	28,675	23,56	1,4	10,92540891
H03	43,4783692	5,0175865	25/06/2025	28,224	38,218	1,3	12,52748631
H08	43,4669426	5,0910294	25/06/2025	27,884	38,403	1,3	12,45428016
H12	43,4423232	5,0972381	25/06/2025	27,285	38,623	1,3	12,33312937
H04	43,5167614	5,0694522	25/06/2025	27,21	37,886	0,9	12,37274911
H16	43,4022	5,13028	25/06/2025	27,645	38,47	0,9	12,40842405
H13	43,415184	5,064785	25/06/2025	27,691	38,33	0,8	12,42900361
H03	43,4783692	5,0175865	25/06/2025	28,186	38,255	0,7	12,51773342
H13	43,415184	5,064785	25/06/2025	27,694	38,318	0,7	12,430573
H03	43,4783692	5,0175865	25/06/2025	28,255	38,215	0,6	12,53277603
H12	43,4423232	5,0972381	25/06/2025	27,142	38,753	0,5	12,29621438
H03	43,4783692	5,0175865	25/06/2025	27,762	38,551	0,4	12,41963593
H13	43,415184	5,064785	25/06/2025	27,667	38,383	0,4	12,42019019
H07	43,5	5,10889	25/06/2025	27,178	38,654	0,3	12,31174893
H08	43,4669426	5,0910294	25/06/2025	27,72	38,623	0,3	12,40538482
H13	43,415184	5,064785	25/06/2025	27,312	38,608	0,3	12,33916254
H18	43,4424421	5,1847996	25/06/2025	28,793	23,519	0,3	10,96999194
H19	43,4711	5,20694	25/06/2025	28,792	37,453	0,3	12,6878203
H01	43,5333272	5,0235682	25/06/2025	28,049	37,581	0,2	12,54736818
H04	43,5167614	5,0694522	25/06/2025	27,021	38,504	0,2	12,29651464
H16	43,4022	5,13028	25/06/2025	27,458	38,692	0,2	12,35557415
H13	43,415184	5,064785	23/07/2025	25,177	41,289	4,9	11,60062999
H16	43,4022	5,13028	23/07/2025	25,4	41,374	4,9	11,62205974
H03	43,4783692	5,0175865	23/07/2025	25,207	41,709	4,8	11,52032452
H03	43,4783692	5,0175865	23/07/2025	25,21	41,709	4,8	11,52081302
H03	43,4783692	5,0175865	23/07/2025	25,223	41,736	4,8	11,51700899
H18	43,4424421	5,1847996	23/07/2025	25,421	41,478	4,8	11,60409397
H03	43,4783692	5,0175865	23/07/2025	25,05	41,663	4,6	11,50382201
H03	43,4783692	5,0175865	23/07/2025	25,204	41,748	4,6	11,51129868
H16	43,4022	5,13028	23/07/2025	25,385	41,251	4,5	11,6438505
H04	43,5167614	5,0694522	23/07/2025	25,15	41,399	4,4	11,57470609
H04	43,5167614	5,0694522	23/07/2025	25,173	41,391	4,3	11,58029783
H12	43,4423232	5,0972381	23/07/2025	25,165	41,243	4,2	11,60711262
H12	43,4423232	5,0972381	23/07/2025	25,176	41,222	4,2	11,61298116
H01	43,5333272	5,0235682	23/07/2025	25,077	42,015	4,1	11,43021065
H04	43,5167614	5,0694522	23/07/2025	25,113	41,38	4,1	11,57185505
H13	43,415184	5,064785	23/07/2025	25,186	41,29	3,9	11,6020366
H18	43,4424421	5,1847996	23/07/2025	25,421	41,379	3,9	11,6244736
H08	43,4669426	5,0910294	23/07/2025	25,333	41,452	3,8	11,59521937
H08	43,4669426	5,0910294	23/07/2025	25,338	41,386	3,8	11,60941604
H18	43,4424421	5,1847996	23/07/2025	25,421	41,355	3,8	11,62931753
H01	43,5333272	5,0235682	23/07/2025	25,062	41,784	3,7	11,47998406
H03	43,4783692	5,0175865	23/07/2025	25,026	40,898	3,7	11,64048743
H12	43,4423232	5,0972381	23/07/2025	25,17	41,25	3,7	11,60670648
H03	43,4783692	5,0175865	23/07/2025	25,034	40,966	3,6	11,63104546
H04	43,5167614	5,0694522	23/07/2025	25,23	41,343	3,4	11,59956997
H04	43,5167614	5,0694522	23/07/2025	25,241	41,322	3,4	11,60554559
H01	43,5333272	5,0235682	23/07/2025	25,058	41,765	3,3	11,48344101
H01	43,5333272	5,0235682	23/07/2025	25,085	41,694	3,3	11,50326318
H01	43,5333272	5,0235682	23/07/2025	25,075	41,676	3,3	11,50537797
H07	43,5	5,10889	23/07/2025	25,555	40,954	3,3	11,7278408
H07	43,5	5,10889	23/07/2025	25,561	40,975	3,3	11,72506965
H12	43,4423232	5,0972381	23/07/2025	25,174	41,237	3,3	11,60984275
H16	43,4022	5,13028	23/07/2025	25,396	41,272	3,3	11,64161988
H13	43,415184	5,064785	23/07/2025	25,197	41,281	3,1	11,60568761
H12	43,4423232	5,0972381	23/07/2025	25,2	41,253	2,8	11,61149521
H18	43,4424421	5,1847996	23/07/2025	25,429	41,306	2,8	11,64040704
H18	43,4424421	5,1847996	23/07/2025	25,431	41,372	2,8	11,62751478
H08	43,4669426	5,0910294	23/07/2025	25,341	41,389	2,7	11,6093129
H12	43,4423232	5,0972381	23/07/2025	25,203	41,238	2,6	11,6148353
H04	43,5167614	5,0694522	23/07/2025	25,238	41,275	2,5	11,61403516
H07	43,5	5,10889	23/07/2025	25,539	40,925	2,5	11,73029012
H07	43,5	5,10889	23/07/2025	25,524	40,898	2,5	11,7324683
H04	43,5167614	5,0694522	23/07/2025	25,272	41,31	2,4	11,6132189
H16	43,4022	5,13028	23/07/2025	25,409	41,23	2,4	11,65193177
H13	43,415184	5,064785	23/07/2025	25,209	41,292	2,3	11,60571522
H07	43,5	5,10889	23/07/2025	25,549	40,663	2,1	11,77630794
H18	43,4424421	5,1847996	23/07/2025	25,44	41,361	2,1	11,63119891
H03	43,4783692	5,0175865	23/07/2025	25,051	40,927	2	11,64072946
H03	43,4783692	5,0175865	23/07/2025	25,041	40,843	2	11,65215802
H12	43,4423232	5,0972381	23/07/2025	25,221	41,229	2	11,61971038
H12	43,4423232	5,0972381	23/07/2025	25,248	41,202	2	11,62951478
H18	43,4424421	5,1847996	23/07/2025	25,433	41,304	2	11,6414604
H01	43,5333272	5,0235682	23/07/2025	24,843	41,079	1,8	11,57451608
H01	43,5333272	5,0235682	23/07/2025	24,856	41,061	1,8	11,58011199
H07	43,5	5,10889	23/07/2025	25,586	40,445	1,8	11,81673627
H01	43,5333272	5,0235682	23/07/2025	24,866	40,984	1,7	11,59464843
H07	43,5	5,10889	23/07/2025	25,626	40,399	1,7	11,83085162
H08	43,4669426	5,0910294	23/07/2025	25,345	41,341	1,7	11,61954511
H08	43,4669426	5,0910294	23/07/2025	25,363	41,319	1,7	11,62689819
H13	43,415184	5,064785	23/07/2025	25,211	41,274	1,7	11,60948416
H13	43,415184	5,064785	23/07/2025	25,228	41,278	1,7	11,61171396
H04	43,5167614	5,0694522	23/07/2025	25,299	41,268	1,6	11,62595079
H04	43,5167614	5,0694522	23/07/2025	25,292	41,299	1,5	11,61878129
H16	43,4022	5,13028	23/07/2025	25,419	41,227	1,5	11,65418455
H03	43,4783692	5,0175865	23/07/2025	25,041	40,746	1,4	11,66706705
H03	43,4783692	5,0175865	23/07/2025	25,043	40,763	1,4	11,66489786
H03	43,4783692	5,0175865	23/07/2025	25,05	40,783	1,4	11,66324885
H13	43,415184	5,064785	23/07/2025	25,235	41,243	1,4	11,61955983
H13	43,415184	5,064785	23/07/2025	25,231	41,266	1,3	11,61451677
H18	43,4424421	5,1847996	23/07/2025	25,436	41,312	1,3	11,64036521
H16	43,4022	5,13028	23/07/2025	25,362	41,262	1,2	11,63784717
H12	43,4423232	5,0972381	23/07/2025	25,253	41,172	1,1	11,63594636
H12	43,4423232	5,0972381	23/07/2025	25,262	41,185	1,1	11,63513883
H13	43,415184	5,064785	23/07/2025	25,207	41,264	1,1	11,61066685
H12	43,4423232	5,0972381	23/07/2025	25,253	41,219	1	11,6272271
H13	43,415184	5,064785	23/07/2025	25,23	41,274	1	11,61282441
H07	43,5	5,10889	23/07/2025	25,343	40,531	0,7	11,75844128
H07	43,5	5,10889	23/07/2025	25,592	40,326	0,7	11,83511398
H13	43,415184	5,064785	23/07/2025	25,182	41,281	0,6	11,60302991
H18	43,4424421	5,1847996	23/07/2025	25,427	41,336	0,6	11,63410766
H08	43,4669426	5,0910294	23/07/2025	24,717	41,783	0,5	11,41895363
H08	43,4669426	5,0910294	23/07/2025	25,304	41,349	0,5	11,6110646
H12	43,4423232	5,0972381	23/07/2025	24,684	41,612	0,5	11,44703185
H12	43,4423232	5,0972381	23/07/2025	25,155	41,21	0,5	11,61140164
H01	43,5333272	5,0235682	23/07/2025	24,723	40,871	0,4	11,58218036
H01	43,5333272	5,0235682	23/07/2025	24,922	40,753	0,4	11,64169653
H01	43,5333272	5,0235682	23/07/2025	24,929	40,794	0,4	11,63703887
H03	43,4783692	5,0175865	23/07/2025	24,915	40,841	0,4	11,62703967
H03	43,4783692	5,0175865	23/07/2025	25,027	40,77	0,4	11,66061867
H04	43,5167614	5,0694522	23/07/2025	24,875	41,528	0,4	11,49976456
H04	43,5167614	5,0694522	23/07/2025	25,275	41,209	0,4	11,63295721
H04	43,5167614	5,0694522	23/07/2025	25,321	41,256	0,4	11,63202539
H13	43,415184	5,064785	23/07/2025	24,953	41,435	0,4	11,53223693
H18	43,4424421	5,1847996	23/07/2025	25,201	41,498	0,4	11,56376242
H18	43,4424421	5,1847996	23/07/2025	25,404	41,37	0,4	11,62352052
H16	43,4022	5,13028	23/07/2025	25,118	41,475	0,2	11,554092
H03	43,4783692	5,0175865	26/08/2025	23,78	28,227	5	9,62054519
H07	43,5	5,10889	26/08/2025	24,544	28,177	5	10,01699919
H07	43,5	5,10889	26/08/2025	24,54	28,161	4,9	10,01086463
H16	43,4022	5,13028	26/08/2025	23,562	28,533	4,9	9,579596614
H01	43,5333272	5,0235682	26/08/2025	23,615	28,303	4,8	9,547843626
H01	43,5333272	5,0235682	26/08/2025	23,51	28,398	4,8	9,513449538
H01	43,5333272	5,0235682	26/08/2025	23,357	28,423	4,8	9,431615208
H07	43,5	5,10889	26/08/2025	24,526	28,166	4,8	10,00493331
H07	43,5	5,10889	26/08/2025	24,543	28,168	4,8	10,01419156
H07	43,5	5,10889	26/08/2025	24,537	28,1	4,8	9,99376767
H07	43,5	5,10889	26/08/2025	24,542	28,103	4,8	9,997109096
H01	43,5333272	5,0235682	26/08/2025	23,376	28,378	4,7	9,430447875
H01	43,5333272	5,0235682	26/08/2025	23,369	28,461	4,7	9,448973664
H01	43,5333272	5,0235682	26/08/2025	23,36	28,445	4,7	9,439364266
H13	43,415184	5,064785	26/08/2025	23,79	28,323	4,7	9,651683585
H01	43,5333272	5,0235682	26/08/2025	23,376	28,398	4,6	9,435895039
H07	43,5	5,10889	26/08/2025	24,542	28,182	4,6	10,01724555
H12	43,4423232	5,0972381	26/08/2025	24,262	28,173	4,6	9,868771592
H19	43,4711	5,20694	26/08/2025	24,99	27,639	4,6	10,10725652
H19	43,4711	5,20694	26/08/2025	24,931	27,679	4,6	10,08774384
H13	43,415184	5,064785	26/08/2025	23,798	28,338	4,5	9,660127454
H16	43,4022	5,13028	26/08/2025	23,591	28,491	4,4	9,584764161
H04	43,5167614	5,0694522	26/08/2025	23,891	28,104	4	9,649655848
H04	43,5167614	5,0694522	26/08/2025	23,846	28,147	4	9,636077833
H04	43,5167614	5,0694522	26/08/2025	23,841	28,133	4	9,629580933
H04	43,5167614	5,0694522	26/08/2025	23,842	28,073	4	9,614214026
H04	43,5167614	5,0694522	26/08/2025	23,819	28,064	4	9,598985109
H08	43,4669426	5,0910294	26/08/2025	24,516	28,232	4	10,01662517
H01	43,5333272	5,0235682	26/08/2025	23,976	28,087	3,9	9,692029527
H13	43,415184	5,064785	26/08/2025	23,876	28,254	3,9	9,681073845
H12	43,4423232	5,0972381	26/08/2025	24,436	28,198	3,8	9,966552698
H16	43,4022	5,13028	26/08/2025	23,663	28,475	3,8	9,621159914
H16	43,4022	5,13028	26/08/2025	23,615	28,523	3,8	9,606958229
H19	43,4711	5,20694	26/08/2025	25,101	27,719	3,8	10,18195311
H03	43,4783692	5,0175865	26/08/2025	23,956	28,216	3,7	9,715057408
H07	43,5	5,10889	26/08/2025	24,597	28,131	3,7	10,03247223
H04	43,5167614	5,0694522	26/08/2025	24,022	28,075	3,6	9,714056116
